Date,Rainfall_avg_mm,Percent_AOI_Data
1996-09-09,13.656,100.0
1996-09-10,5.967,100.0
1996-09-11,0.545,100.0
1996-09-12,2.04,100.0
1996-09-13,0.404,100.0
1996-09-14,1.805,100.0
1996-09-15,0.033,100.0
1996-09-16,1.803,100.0
1996-09-17,3.352,100.0
1996-09-18,0.0,100.0
1996-09-19,0.142,100.0
1996-09-20,5.08,100.0
1996-09-21,0.079,100.0
1996-09-22,0.265,100.0
1996-09-23,0.0,100.0
1996-09-24,0.0,100.0
1996-09-25,0.788,100.0
1996-09-26,0.589,100.0
1996-09-27,0.509,100.0
1996-09-28,1.775,100.0
1996-09-29,0.311,100.0
1996-09-30,0.763,100.0
1996-10-01,3.452,100.0
1996-10-02,2.979,100.0
1996-10-03,5.103,100.0
1996-10-04,0.701,100.0
1996-10-05,2.954,100.0
1996-10-06,4.102,100.0
1996-10-07,1.901,100.0
1996-10-08,0.847,100.0
1996-10-09,0.215,100.0
1996-10-10,1.689,100.0
1996-10-11,4.714,100.0
1996-10-12,2.909,100.0
1996-10-13,11.937,100.0
1996-10-14,5.221,100.0
1996-10-15,5.464,100.0
1996-10-16,2.657,100.0
1996-10-17,1.728,100.0
1996-10-18,1.004,100.0
1996-10-19,1.6,100.0
1996-10-20,1.569,100.0
1996-10-21,13.223,100.0
1996-10-22,3.375,100.0
1996-10-23,0.064,100.0
1996-10-24,2.627,100.0
1996-10-25,0.0,100.0
1996-10-26,0.29,100.0
1996-10-27,4.448,100.0
1996-10-28,0.846,100.0
1996-10-29,0.289,100.0
1996-10-30,4.723,100.0
1996-10-31,1.452,100.0
1996-11-01,0.17,100.0
1996-11-02,1.713,100.0
1996-11-03,0.929,100.0
1996-11-04,0.363,100.0
1996-11-05,3.609,100.0
1996-11-06,2.307,100.0
1996-11-07,9.459,100.0
1996-11-08,5.669,100.0
1996-11-09,9.023,100.0
1996-11-10,11.054,100.0
1996-11-11,0.23,100.0
1996-11-12,10.13,100.0
1996-11-13,8.834,100.0
1996-11-14,4.821,100.0
1996-11-15,0.912,100.0
1996-11-16,3.992,100.0
1996-11-17,1.415,100.0
1996-11-18,0.165,100.0
1996-11-19,1.431,100.0
1996-11-20,8.076,100.0
1996-11-21,8.591,100.0
1996-11-22,6.977,100.0
1996-11-23,1.877,100.0
1996-11-24,1.731,100.0
1996-11-25,0.134,100.0
1996-11-26,12.827,100.0
1996-11-27,2.443,100.0
1996-11-28,1.098,100.0
1996-11-29,4.596,100.0
1996-11-30,0.132,100.0
1996-12-01,2.628,100.0
1996-12-02,2.265,100.0
1996-12-03,7.795,100.0
1996-12-04,2.929,100.0
1996-12-05,1.596,100.0
1996-12-06,0.143,100.0
1996-12-07,0.313,100.0
1996-12-08,26.567,100.0
1996-12-09,3.349,100.0
1996-12-10,1.617,100.0
1996-12-11,0.213,100.0
1996-12-12,0.0,100.0
1996-12-13,0.34,100.0
1996-12-14,5.646,100.0
1996-12-15,1.922,100.0
1996-12-16,3.853,100.0
1996-12-17,2.147,100.0
1996-12-18,0.0,100.0
1996-12-19,0.018,100.0
1996-12-20,0.0,100.0
1996-12-21,6.949,100.0
1996-12-22,5.001,100.0
1996-12-23,0.0,100.0
1996-12-24,4.269,100.0
1996-12-25,0.185,100.0
1996-12-26,0.0,100.0
1996-12-27,0.0,100.0
1996-12-28,1.897,100.0
1996-12-29,3.213,100.0
1996-12-30,3.581,100.0
1996-12-31,3.124,100.0
1997-01-01,1.91,100.0
1997-01-02,1.61,100.0
1997-01-03,0.167,100.0
1997-01-04,2.989,100.0
1997-01-05,1.003,100.0
1997-01-06,3.681,100.0
1997-01-07,5.455,100.0
1997-01-08,4.476,100.0
1997-01-09,16.219,100.0
1997-01-10,17.865,100.0
1997-01-11,0.127,100.0
1997-01-12,3.153,100.0
1997-01-13,4.765,100.0
1997-01-14,0.614,100.0
1997-01-15,3.238,100.0
1997-01-16,1.169,100.0
1997-01-17,1.359,100.0
1997-01-18,2.703,100.0
1997-01-19,0.624,100.0
1997-01-20,0.0,100.0
1997-01-21,3.234,100.0
1997-01-22,0.073,100.0
1997-01-23,5.67,100.0
1997-01-24,6.177,100.0
1997-01-25,5.385,100.0
1997-01-26,4.355,100.0
1997-01-27,6.18,100.0
1997-01-28,3.521,100.0
1997-01-29,3.516,100.0
1997-01-30,15.252,100.0
1997-01-31,6.613,100.0
1997-02-01,0.0,100.0
1997-02-02,3.443,100.0
1997-02-03,1.304,100.0
1997-02-04,3.52,100.0
1997-02-05,0.67,100.0
1997-02-06,0.97,100.0
1997-02-07,0.05,100.0
1997-02-08,0.272,100.0
1997-02-09,5.255,100.0
1997-02-10,0.148,100.0
1997-02-11,1.142,100.0
1997-02-12,4.496,100.0
1997-02-13,0.396,100.0
1997-02-14,0.091,100.0
1997-02-15,2.089,100.0
1997-02-16,1.745,100.0
1997-02-17,2.162,100.0
1997-02-18,0.892,100.0
1997-02-19,1.006,100.0
1997-02-20,2.828,100.0
1997-02-21,8.026,100.0
1997-02-22,0.319,100.0
1997-02-23,5.394,100.0
1997-02-24,0.298,100.0
1997-02-25,0.977,100.0
1997-02-26,0.015,100.0
1997-02-27,0.024,100.0
1997-02-28,1.344,100.0
1997-03-01,8.823,100.0
1997-03-02,0.178,100.0
1997-03-03,0.0,100.0
1997-03-04,4.876,100.0
1997-03-05,0.0,100.0
1997-03-06,0.564,100.0
1997-03-07,0.0,100.0
1997-03-08,15.98,100.0
1997-03-09,2.067,100.0
1997-03-10,1.453,100.0
1997-03-11,1.203,100.0
1997-03-12,0.023,100.0
1997-03-13,0.203,100.0
1997-03-14,1.715,100.0
1997-03-15,5.703,100.0
1997-03-16,0.521,100.0
1997-03-17,0.618,100.0
1997-03-18,5.291,100.0
1997-03-19,4.135,100.0
1997-03-20,1.957,100.0
1997-03-21,0.0,100.0
1997-03-22,0.094,100.0
1997-03-23,0.082,100.0
1997-03-24,17.247,100.0
1997-03-25,8.548,100.0
1997-03-26,3.669,100.0
1997-03-27,1.248,100.0
1997-03-28,6.687,100.0
1997-03-29,6.102,100.0
1997-03-30,16.216,100.0
1997-03-31,4.313,100.0
1997-04-01,7.623,100.0
1997-04-02,0.014,100.0
1997-04-03,7.324,100.0
1997-04-04,4.644,100.0
1997-04-05,4.654,100.0
1997-04-06,23.296,100.0
1997-04-07,2.11,100.0
1997-04-08,10.386,100.0
1997-04-09,21.854,100.0
1997-04-10,3.407,100.0
1997-04-11,11.73,100.0
1997-04-12,0.828,100.0
1997-04-13,6.823,100.0
1997-04-14,0.0,100.0
1997-04-15,1.029,100.0
1997-04-16,0.128,100.0
1997-04-17,15.588,100.0
1997-04-18,1.125,100.0
1997-04-19,7.149,100.0
1997-04-20,3.954,100.0
1997-04-21,0.279,100.0
1997-04-22,6.907,100.0
1997-04-23,7.5,100.0
1997-04-24,18.567,100.0
1997-04-25,3.066,100.0
1997-04-26,1.663,100.0
1997-04-27,2.429,100.0
1997-04-28,0.196,100.0
1997-04-29,4.827,100.0
1997-04-30,5.201,100.0
1997-05-01,8.999,100.0
1997-05-02,3.976,100.0
1997-05-03,0.77,100.0
1997-05-04,0.976,100.0
1997-05-05,4.724,100.0
1997-05-06,0.074,100.0
1997-05-07,0.86,100.0
1997-05-08,2.932,100.0
1997-05-09,8.642,100.0
1997-05-10,12.442,100.0
1997-05-11,9.733,100.0
1997-05-12,5.19,100.0
1997-05-13,1.225,100.0
1997-05-14,0.463,100.0
1997-05-15,8.113,100.0
1997-05-16,12.334,100.0
1997-05-17,5.704,100.0
1997-05-18,0.754,100.0
1997-05-19,0.0,100.0
1997-05-20,0.0,100.0
1997-05-21,0.0,100.0
1997-05-22,0.554,100.0
1997-05-23,0.0,100.0
1997-05-24,0.0,100.0
1997-05-25,0.0,100.0
1997-05-26,0.193,100.0
1997-05-27,0.0,100.0
1997-05-28,0.0,100.0
1997-05-29,6.752,100.0
1997-05-30,0.0,100.0
1997-05-31,13.144,100.0
1997-06-01,0.0,100.0
1997-06-02,0.0,100.0
1997-06-03,0.0,100.0
1997-06-04,0.0,100.0
1997-06-05,0.0,100.0
1997-06-06,0.0,100.0
1997-06-07,0.0,100.0
1997-06-08,0.0,100.0
1997-06-09,0.0,100.0
1997-06-10,0.036,100.0
1997-06-11,0.0,100.0
1997-06-12,4.538,100.0
1997-06-13,1.009,100.0
1997-06-14,0.0,100.0
1997-06-15,3.691,100.0
1997-06-16,8.497,100.0
1997-06-17,3.411,100.0
1997-06-18,4.343,100.0
1997-06-19,0.234,100.0
1997-06-20,0.0,100.0
1997-06-21,0.641,100.0
1997-06-22,0.0,100.0
1997-06-23,0.0,100.0
1997-06-24,0.0,100.0
1997-06-25,0.0,100.0
1997-06-26,0.0,100.0
1997-06-27,0.0,100.0
1997-06-28,1.094,100.0
1997-06-29,0.287,100.0
1997-06-30,0.284,100.0
1997-07-01,7.013,100.0
1997-07-02,0.209,100.0
1997-07-03,0.0,100.0
1997-07-04,0.0,100.0
1997-07-05,0.0,100.0
1997-07-06,0.0,100.0
1997-07-07,0.0,100.0
1997-07-08,0.0,100.0
1997-07-09,0.0,100.0
1997-07-10,0.0,100.0
1997-07-11,0.0,100.0
1997-07-12,0.0,100.0
1997-07-13,0.0,100.0
1997-07-14,0.0,100.0
1997-07-15,0.0,100.0
1997-07-16,0.0,100.0
1997-07-17,0.0,100.0
1997-07-18,0.0,100.0
1997-07-19,0.0,100.0
1997-07-20,0.0,100.0
1997-07-21,0.07,100.0
1997-07-22,0.0,100.0
1997-07-23,0.0,100.0
1997-07-24,0.28,100.0
1997-07-25,0.133,100.0
1997-07-26,1.108,100.0
1997-07-27,1.071,100.0
1997-07-28,0.0,100.0
1997-07-29,0.0,100.0
1997-07-30,0.0,100.0
1997-07-31,0.0,100.0
1997-08-01,0.0,100.0
1997-08-02,1.265,100.0
1997-08-03,12.295,100.0
1997-08-04,5.799,100.0
1997-08-05,3.758,100.0
1997-08-06,1.592,100.0
1997-08-07,0.0,100.0
1997-08-08,0.0,100.0
1997-08-09,0.0,100.0
1997-08-10,0.0,100.0
1997-08-11,0.0,100.0
1997-08-12,0.0,100.0
1997-08-13,0.0,100.0
1997-08-14,0.0,100.0
1997-08-15,0.0,100.0
1997-08-16,0.0,100.0
1997-08-17,0.0,100.0
1997-08-18,0.469,100.0
1997-08-19,0.135,100.0
1997-08-20,0.047,100.0
1997-08-21,0.105,100.0
1997-08-22,0.0,100.0
1997-08-23,2.268,100.0
1997-08-24,0.0,100.0
1997-08-25,0.0,100.0
1997-08-26,0.0,100.0
1997-08-27,0.0,100.0
1997-08-28,0.0,100.0
1997-08-29,0.233,100.0
1997-08-30,3.013,100.0
1997-08-31,2.823,100.0
1997-09-01,4.95,100.0
1997-09-02,11.139,100.0
1997-09-03,1.5,100.0
1997-09-04,0.469,100.0
1997-09-05,0.703,100.0
1997-09-06,12.172,100.0
1997-09-07,5.352,100.0
1997-09-08,2.986,100.0
1997-09-09,1.45,100.0
1997-09-10,0.458,100.0
1997-09-11,0.081,100.0
1997-09-12,3.622,100.0
1997-09-13,0.268,100.0
1997-09-14,0.0,100.0
1997-09-15,4.317,100.0
1997-09-16,2.244,100.0
1997-09-17,19.858,100.0
1997-09-18,2.487,100.0
1997-09-19,0.424,100.0
1997-09-20,5.245,100.0
1997-09-21,0.826,100.0
1997-09-22,2.361,100.0
1997-09-23,4.715,100.0
1997-09-24,5.97,100.0
1997-09-25,0.103,100.0
1997-09-26,2.691,100.0
1997-09-27,0.0,100.0
1997-09-28,0.0,100.0
1997-09-29,0.0,100.0
1997-09-30,0.782,100.0
1997-10-01,2.425,100.0
1997-10-02,4.836,100.0
1997-10-03,0.0,100.0
1997-10-04,0.0,100.0
1997-10-05,0.0,100.0
1997-10-06,5.487,100.0
1997-10-07,2.0,100.0
1997-10-08,11.673,100.0
1997-10-09,21.884,100.0
1997-10-10,5.226,100.0
1997-10-11,0.819,100.0
1997-10-12,1.17,100.0
1997-10-13,12.193,100.0
1997-10-14,3.1,100.0
1997-10-15,1.08,100.0
1997-10-16,12.541,100.0
1997-10-17,15.385,100.0
1997-10-18,8.278,100.0
1997-10-19,1.154,100.0
1997-10-20,7.142,100.0
1997-10-21,16.093,100.0
1997-10-22,13.467,100.0
1997-10-23,0.151,100.0
1997-10-24,7.423,100.0
1997-10-25,1.64,100.0
1997-10-26,0.641,100.0
1997-10-27,2.952,100.0
1997-10-28,1.16,100.0
1997-10-29,0.65,100.0
1997-10-30,2.688,100.0
1997-10-31,0.0,100.0
1997-11-01,0.833,100.0
1997-11-02,11.15,100.0
1997-11-03,0.0,100.0
1997-11-04,4.994,100.0
1997-11-05,6.999,100.0
1997-11-06,3.482,100.0
1997-11-07,3.951,100.0
1997-11-08,10.053,100.0
1997-11-09,0.527,100.0
1997-11-10,12.561,100.0
1997-11-11,0.822,100.0
1997-11-12,6.592,100.0
1997-11-13,5.541,100.0
1997-11-14,8.315,100.0
1997-11-15,20.219,100.0
1997-11-16,6.666,100.0
1997-11-17,14.153,100.0
1997-11-18,6.271,100.0
1997-11-19,1.49,100.0
1997-11-20,9.784,100.0
1997-11-21,10.187,100.0
1997-11-22,2.069,100.0
1997-11-23,1.59,100.0
1997-11-24,1.217,100.0
1997-11-25,0.0,100.0
1997-11-26,0.953,100.0
1997-11-27,0.028,100.0
1997-11-28,2.766,100.0
1997-11-29,4.427,100.0
1997-11-30,6.337,100.0
1997-12-01,4.455,100.0
1997-12-02,0.636,100.0
1997-12-03,5.87,100.0
1997-12-04,0.0,100.0
1997-12-05,8.028,100.0
1997-12-06,1.236,100.0
1997-12-07,8.128,100.0
1997-12-08,12.46,100.0
1997-12-09,2.14,100.0
1997-12-10,6.36,100.0
1997-12-11,4.336,100.0
1997-12-12,5.008,100.0
1997-12-13,3.887,100.0
1997-12-14,1.682,100.0
1997-12-15,1.149,100.0
1997-12-16,7.158,100.0
1997-12-17,11.231,100.0
1997-12-18,5.613,100.0
1997-12-19,4.331,100.0
1997-12-20,7.163,100.0
1997-12-21,6.994,100.0
1997-12-22,4.424,100.0
1997-12-23,0.0,100.0
1997-12-24,1.459,100.0
1997-12-25,8.582,100.0
1997-12-26,20.9,100.0
1997-12-27,0.0,100.0
1997-12-28,0.035,100.0
1997-12-29,0.0,100.0
1997-12-30,1.141,100.0
1997-12-31,1.891,100.0
1998-01-01,1.085,100.0
1998-01-02,3.223,100.0
1998-01-03,0.578,100.0
1998-01-04,0.375,100.0
1998-01-05,11.946,100.0
1998-01-06,0.307,100.0
1998-01-07,1.918,100.0
1998-01-08,2.13,100.0
1998-01-09,13.594,100.0
1998-01-10,9.956,100.0
1998-01-11,1.273,100.0
1998-01-12,2.381,100.0
1998-01-13,13.027,100.0
1998-01-14,10.069,100.0
1998-01-15,6.354,100.0
1998-01-16,13.615,100.0
1998-01-17,3.742,100.0
1998-01-18,1.955,100.0
1998-01-19,0.039,100.0
1998-01-20,7.358,100.0
1998-01-21,5.171,100.0
1998-01-22,0.0,100.0
1998-01-23,0.35,100.0
1998-01-24,0.0,100.0
1998-01-25,1.811,100.0
1998-01-26,2.341,100.0
1998-01-27,0.404,100.0
1998-01-28,8.591,100.0
1998-01-29,11.411,100.0
1998-01-30,8.111,100.0
1998-01-31,5.642,100.0
1998-02-01,5.237,100.0
1998-02-02,0.66,100.0
1998-02-03,8.726,100.0
1998-02-04,4.362,100.0
1998-02-05,2.352,100.0
1998-02-06,11.008,100.0
1998-02-07,21.251,100.0
1998-02-08,5.92,100.0
1998-02-09,14.34,100.0
1998-02-10,1.865,100.0
1998-02-11,7.31,100.0
1998-02-12,2.639,100.0
1998-02-13,0.121,100.0
1998-02-14,8.666,100.0
1998-02-15,16.584,100.0
1998-02-16,1.325,100.0
1998-02-17,0.613,100.0
1998-02-18,6.513,100.0
1998-02-19,12.863,100.0
1998-02-20,19.556,100.0
1998-02-21,2.248,100.0
1998-02-22,0.0,100.0
1998-02-23,7.235,100.0
1998-02-24,0.0,100.0
1998-02-25,4.774,100.0
1998-02-26,4.659,100.0
1998-02-27,2.342,100.0
1998-02-28,3.213,100.0
1998-03-01,1.398,100.0
1998-03-02,2.002,100.0
1998-03-03,13.455,100.0
1998-03-04,4.01,100.0
1998-03-05,0.0,100.0
1998-03-06,12.235,100.0
1998-03-07,7.08,100.0
1998-03-08,16.362,100.0
1998-03-09,1.817,100.0
1998-03-10,6.245,100.0
1998-03-11,0.0,100.0
1998-03-12,8.977,100.0
1998-03-13,1.236,100.0
1998-03-14,1.725,100.0
1998-03-15,0.22,100.0
1998-03-16,0.411,100.0
1998-03-17,7.752,100.0
1998-03-18,0.0,100.0
1998-03-19,0.0,100.0
1998-03-20,4.881,100.0
1998-03-21,2.424,100.0
1998-03-22,8.052,100.0
1998-03-23,0.23,100.0
1998-03-24,0.265,100.0
1998-03-25,6.08,100.0
1998-03-26,14.221,100.0
1998-03-27,13.707,100.0
1998-03-28,5.8,100.0
1998-03-29,1.895,100.0
1998-03-30,1.037,100.0
1998-03-31,9.137,100.0
1998-04-01,4.697,100.0
1998-04-02,0.045,100.0
1998-04-03,16.846,100.0
1998-04-04,4.577,100.0
1998-04-05,0.0,100.0
1998-04-06,0.13,100.0
1998-04-07,5.658,100.0
1998-04-08,1.938,100.0
1998-04-09,2.347,100.0
1998-04-10,8.566,100.0
1998-04-11,3.276,100.0
1998-04-12,18.706,100.0
1998-04-13,0.0,100.0
1998-04-14,8.591,100.0
1998-04-15,13.524,100.0
1998-04-16,4.284,100.0
1998-04-17,0.491,100.0
1998-04-18,16.457,100.0
1998-04-19,2.799,100.0
1998-04-20,15.343,100.0
1998-04-21,0.961,100.0
1998-04-22,0.082,100.0
1998-04-23,0.0,100.0
1998-04-24,0.0,100.0
1998-04-25,28.542,100.0
1998-04-26,0.066,100.0
1998-04-27,1.486,100.0
1998-04-28,1.144,100.0
1998-04-29,4.572,100.0
1998-04-30,0.0,100.0
1998-05-01,1.546,100.0
1998-05-02,2.057,100.0
1998-05-03,1.505,100.0
1998-05-04,15.588,100.0
1998-05-05,8.454,100.0
1998-05-06,5.172,100.0
1998-05-07,0.942,100.0
1998-05-08,10.338,100.0
1998-05-09,11.171,100.0
1998-05-10,11.462,100.0
1998-05-11,12.947,100.0
1998-05-12,10.643,100.0
1998-05-13,0.356,100.0
1998-05-14,12.673,100.0
1998-05-15,10.09,100.0
1998-05-16,3.025,100.0
1998-05-17,0.0,100.0
1998-05-18,15.785,100.0
1998-05-19,0.601,100.0
1998-05-20,0.0,100.0
1998-05-21,0.0,100.0
1998-05-22,0.0,100.0
1998-05-23,2.998,100.0
1998-05-24,8.124,100.0
1998-05-25,0.0,100.0
1998-05-26,0.0,100.0
1998-05-27,0.0,100.0
1998-05-28,10.726,100.0
1998-05-29,0.0,100.0
1998-05-30,0.0,100.0
1998-05-31,0.0,100.0
1998-06-01,0.0,100.0
1998-06-02,0.0,100.0
1998-06-03,0.891,100.0
1998-06-04,1.163,100.0
1998-06-05,4.608,100.0
1998-06-06,2.948,100.0
1998-06-07,9.686,100.0
1998-06-08,2.951,100.0
1998-06-09,17.951,100.0
1998-06-10,0.13,100.0
1998-06-11,0.0,100.0
1998-06-12,0.0,100.0
1998-06-13,0.072,100.0
1998-06-14,0.0,100.0
1998-06-15,6.374,100.0
1998-06-16,0.0,100.0
1998-06-17,0.0,100.0
1998-06-18,0.0,100.0
1998-06-19,0.0,100.0
1998-06-20,0.0,100.0
1998-06-21,0.0,100.0
1998-06-22,0.0,100.0
1998-06-23,0.0,100.0
1998-06-24,0.0,100.0
1998-06-25,0.0,100.0
1998-06-26,0.0,100.0
1998-06-27,0.0,100.0
1998-06-28,0.0,100.0
1998-06-29,0.0,100.0
1998-06-30,0.0,100.0
1998-07-01,0.0,100.0
1998-07-02,0.0,100.0
1998-07-03,0.0,100.0
1998-07-04,0.0,100.0
1998-07-05,0.071,100.0
1998-07-06,0.0,100.0
1998-07-07,0.0,100.0
1998-07-08,0.0,100.0
1998-07-09,0.0,100.0
1998-07-10,0.0,100.0
1998-07-11,0.0,100.0
1998-07-12,0.0,100.0
1998-07-13,0.0,100.0
1998-07-14,0.0,100.0
1998-07-15,0.0,100.0
1998-07-16,0.058,100.0
1998-07-17,0.0,100.0
1998-07-18,0.065,100.0
1998-07-19,0.305,100.0
1998-07-20,0.442,100.0
1998-07-21,0.582,100.0
1998-07-22,7.837,100.0
1998-07-23,0.321,100.0
1998-07-24,1.17,100.0
1998-07-25,0.0,100.0
1998-07-26,0.0,100.0
1998-07-27,0.0,100.0
1998-07-28,0.0,100.0
1998-07-29,0.0,100.0
1998-07-30,0.0,100.0
1998-07-31,0.0,100.0
1998-08-01,0.0,100.0
1998-08-02,4.312,100.0
1998-08-03,0.0,100.0
1998-08-04,0.0,100.0
1998-08-05,0.0,100.0
1998-08-06,0.0,100.0
1998-08-07,0.0,100.0
1998-08-08,0.0,100.0
1998-08-09,0.0,100.0
1998-08-10,0.0,100.0
1998-08-11,0.0,100.0
1998-08-12,0.0,100.0
1998-08-13,0.0,100.0
1998-08-14,0.077,100.0
1998-08-15,0.193,100.0
1998-08-16,3.892,100.0
1998-08-17,4.173,100.0
1998-08-18,0.0,100.0
1998-08-19,0.0,100.0
1998-08-20,0.0,100.0
1998-08-21,0.525,100.0
1998-08-22,0.0,100.0
1998-08-23,0.342,100.0
1998-08-24,2.139,100.0
1998-08-25,1.392,100.0
1998-08-26,8.366,100.0
1998-08-27,0.0,100.0
1998-08-28,0.074,100.0
1998-08-29,0.0,100.0
1998-08-30,0.0,100.0
1998-08-31,0.696,100.0
1998-09-01,0.187,100.0
1998-09-02,2.183,100.0
1998-09-03,6.267,100.0
1998-09-04,2.654,100.0
1998-09-05,0.225,100.0
1998-09-06,2.348,100.0
1998-09-07,2.107,100.0
1998-09-08,0.351,100.0
1998-09-09,2.551,100.0
1998-09-10,0.0,100.0
1998-09-11,0.414,100.0
1998-09-12,5.583,100.0
1998-09-13,3.223,100.0
1998-09-14,0.0,100.0
1998-09-15,0.0,100.0
1998-09-16,0.0,100.0
1998-09-17,0.576,100.0
1998-09-18,2.566,100.0
1998-09-19,9.084,100.0
1998-09-20,2.983,100.0
1998-09-21,2.882,100.0
1998-09-22,1.936,100.0
1998-09-23,2.878,100.0
1998-09-24,1.224,100.0
1998-09-25,9.18,100.0
1998-09-26,9.114,100.0
1998-09-27,5.531,100.0
1998-09-28,0.775,100.0
1998-09-29,1.916,100.0
1998-09-30,5.895,100.0
1998-10-01,3.583,100.0
1998-10-02,9.217,100.0
1998-10-03,0.719,100.0
1998-10-04,7.759,100.0
1998-10-05,4.901,100.0
1998-10-06,0.109,100.0
1998-10-07,0.041,100.0
1998-10-08,0.041,100.0
1998-10-09,5.809,100.0
1998-10-10,2.881,100.0
1998-10-11,0.337,100.0
1998-10-12,9.126,100.0
1998-10-13,6.068,100.0
1998-10-14,7.742,100.0
1998-10-15,5.553,100.0
1998-10-16,5.818,100.0
1998-10-17,13.461,100.0
1998-10-18,0.039,100.0
1998-10-19,0.903,100.0
1998-10-20,1.006,100.0
1998-10-21,1.236,100.0
1998-10-22,11.667,100.0
1998-10-23,5.406,100.0
1998-10-24,2.753,100.0
1998-10-25,5.98,100.0
1998-10-26,4.99,100.0
1998-10-27,1.189,100.0
1998-10-28,0.426,100.0
1998-10-29,1.621,100.0
1998-10-30,4.633,100.0
1998-10-31,4.221,100.0
1998-11-01,7.345,100.0
1998-11-02,4.088,100.0
1998-11-03,2.043,100.0
1998-11-04,2.953,100.0
1998-11-05,1.747,100.0
1998-11-06,12.532,100.0
1998-11-07,9.632,100.0
1998-11-08,0.0,100.0
1998-11-09,3.606,100.0
1998-11-10,0.831,100.0
1998-11-11,0.0,100.0
1998-11-12,0.0,100.0
1998-11-13,3.553,100.0
1998-11-14,1.307,100.0
1998-11-15,0.0,100.0
1998-11-16,2.9,100.0
1998-11-17,3.139,100.0
1998-11-18,10.086,100.0
1998-11-19,0.635,100.0
1998-11-20,2.671,100.0
1998-11-21,3.288,100.0
1998-11-22,4.684,100.0
1998-11-23,2.546,100.0
1998-11-24,5.233,100.0
1998-11-25,2.147,100.0
1998-11-26,9.759,100.0
1998-11-27,0.877,100.0
1998-11-28,11.025,100.0
1998-11-29,1.147,100.0
1998-11-30,0.0,100.0
1998-12-01,0.0,100.0
1998-12-02,0.0,100.0
1998-12-03,0.0,100.0
1998-12-04,0.0,100.0
1998-12-05,0.294,100.0
1998-12-06,0.245,100.0
1998-12-07,1.15,100.0
1998-12-08,0.0,100.0
1998-12-09,0.411,100.0
1998-12-10,1.578,100.0
1998-12-11,1.635,100.0
1998-12-12,0.668,100.0
1998-12-13,0.0,100.0
1998-12-14,0.203,100.0
1998-12-15,1.286,100.0
1998-12-16,0.174,100.0
1998-12-17,2.702,100.0
1998-12-18,0.996,100.0
1998-12-19,1.209,100.0
1998-12-20,0.933,100.0
1998-12-21,0.051,100.0
1998-12-22,1.989,100.0
1998-12-23,0.0,100.0
1998-12-24,5.456,100.0
1998-12-25,4.368,100.0
1998-12-26,7.688,100.0
1998-12-27,4.78,100.0
1998-12-28,29.492,100.0
1998-12-29,3.232,100.0
1998-12-30,0.341,100.0
1998-12-31,0.0,100.0
1999-01-01,0.026,100.0
1999-01-02,2.719,100.0
1999-01-03,1.157,100.0
1999-01-04,1.926,100.0
1999-01-05,0.856,100.0
1999-01-06,2.391,100.0
1999-01-07,0.192,100.0
1999-01-08,2.052,100.0
1999-01-09,8.413,100.0
1999-01-10,4.71,100.0
1999-01-11,2.85,100.0
1999-01-12,3.866,100.0
1999-01-13,8.797,100.0
1999-01-14,10.149,100.0
1999-01-15,4.12,100.0
1999-01-16,0.417,100.0
1999-01-17,3.365,100.0
1999-01-18,8.299,100.0
1999-01-19,7.166,100.0
1999-01-20,3.041,100.0
1999-01-21,5.6,100.0
1999-01-22,1.627,100.0
1999-01-23,3.758,100.0
1999-01-24,1.993,100.0
1999-01-25,0.0,100.0
1999-01-26,0.0,100.0
1999-01-27,0.0,100.0
1999-01-28,0.0,100.0
1999-01-29,0.3,100.0
1999-01-30,4.722,100.0
1999-01-31,0.38,100.0
1999-02-01,0.0,100.0
1999-02-02,0.0,100.0
1999-02-03,0.0,100.0
1999-02-04,0.0,100.0
1999-02-05,0.0,100.0
1999-02-06,0.0,100.0
1999-02-07,2.167,100.0
1999-02-08,0.027,100.0
1999-02-09,0.0,100.0
1999-02-10,7.916,100.0
1999-02-11,0.96,100.0
1999-02-12,0.0,100.0
1999-02-13,1.517,100.0
1999-02-14,6.602,100.0
1999-02-15,0.237,100.0
1999-02-16,0.0,100.0
1999-02-17,0.0,100.0
1999-02-18,0.0,100.0
1999-02-19,0.0,100.0
1999-02-20,0.0,100.0
1999-02-21,0.0,100.0
1999-02-22,0.906,100.0
1999-02-23,0.0,100.0
1999-02-24,0.107,100.0
1999-02-25,4.986,100.0
1999-02-26,2.658,100.0
1999-02-27,7.395,100.0
1999-02-28,0.731,100.0
1999-03-01,4.169,100.0
1999-03-02,12.891,100.0
1999-03-03,0.542,100.0
1999-03-04,0.998,100.0
1999-03-05,4.756,100.0
1999-03-06,2.578,100.0
1999-03-07,8.8,100.0
1999-03-08,4.897,100.0
1999-03-09,5.938,100.0
1999-03-10,5.601,100.0
1999-03-11,3.027,100.0
1999-03-12,8.304,100.0
1999-03-13,3.792,100.0
1999-03-14,21.48,100.0
1999-03-15,14.133,100.0
1999-03-16,4.835,100.0
1999-03-17,1.847,100.0
1999-03-18,12.615,100.0
1999-03-19,4.692,100.0
1999-03-20,6.97,100.0
1999-03-21,2.661,100.0
1999-03-22,0.0,100.0
1999-03-23,5.833,100.0
1999-03-24,4.521,100.0
1999-03-25,11.162,100.0
1999-03-26,15.701,100.0
1999-03-27,5.352,100.0
1999-03-28,6.981,100.0
